ForkVA,ForkW,Type,Sector,ServiceID
0.039336,0.950352,Residential(individual),1,894536726
0.457559,0.248725,Residential(individual),1,894536726
0.963115,0.941188,Residential(individual),1,894536726
0.121755,0.198893,Residential(individual),1,894536726
0.136788,0.3906,Residential(individual),1,894536726
0.458226,0.959916,Residential(individual),1,894536726
0.427859,0.733479,Residential(individual),1,894536726
0.094562,0.903079,Residential(individual),1,894536726
0.009907,0.674927,Residential(individual),1,894536726
0.320627,0.112968,Residential(individual),1,894536726
0.625888,0.331543,Residential(individual),1,894536726
0.611928,0.635382,Residential(individual),1,894536726
0.465763,0.782723,Residential(individual),1,894536726
0.602829,0.988967,Residential(individual),1,894536726
0.165301,0.86043,Residential(individual),1,894536726
0.654365,0.69915,Residential(individual),1,894536726
0.310955,0.921088,Residential(individual),1,894536726
0.549137,0.289045,Residential(individual),1,894536726
0.162516,0.325771,Residential(individual),1,894536726
0.088223,0.379587,Residential(individual),1,894536726
0.906962,0.764733,Residential(individual),1,894536726
0.98256,0.731853,Residential(individual),1,894536726
0.064083,0.457469,Residential(individual),1,894536726
0.867086,0.823956,Residential(individual),1,894536726
0.574709,0.643389,Residential(individual),1,894536726
0.793402,0.88175,Residential(individual),1,894536726
0.23968,0.149964,Residential(individual),1,894536726
0.60838,0.173574,Residential(individual),1,894536726
0.901712,0.171643,Residential(individual),1,894536726
0.815676,0.18832,Residential(individual),1,894536726
0.121067,0.852248,Residential(individual),1,894536726
0.648622,0.301597,Residential(individual),1,894536726
0.018573,0.146243,Residential(individual),1,894536726
0.917047,0.13682,Residential(individual),1,894536726
0.709209,0.195575,Residential(individual),1,894536726
0.977984,0.472269,Residential(individual),1,894536726
0.214436,0.74324,Residential(individual),1,894536726
0.799721,0.896172,Residential(individual),1,894536726
0.322838,0.891256,Residential(individual),1,894536726
0.485242,0.816931,Residential(individual),1,894536726
0.870007,0.387785,Residential(individual),1,894536726
0.05141,0.274572,Residential(individual),1,894536726
0.953352,0.411484,Residential(individual),1,894536726
0.413931,0.825512,Residential(individual),1,894536726
0.771892,0.955999,Residential(individual),1,894536726
0.258809,0.319133,Residential(individual),1,894536726
0.794186,0.966511,Residential(individual),1,894536726
0.185335,0.166529,Residential(individual),1,894536726
0.766266,0.48863,Residential(individual),1,894536726
0.608327,0.834885,Residential(individual),1,894536726
0.217323,0.677433,Residential(individual),1,894536726
0.98292,0.510843,Residential(individual),1,894536726
0.609018,0.899476,Residential(individual),1,894536726
0.609231,0.564911,Residential(individual),1,894536726
0.301623,0.222536,Residential(individual),1,894536726
0.693766,0.720603,Residential(individual),1,894536726
0.996484,0.490669,Residential(individual),1,894536726
0.898832,0.389965,Residential(individual),1,894536726
0.582408,0.582113,Residential(individual),1,894536726
0.725111,0.651004,Residential(individual),1,894536726
0.685723,0.263239,Residential(individual),1,894536726
0.171527,0.677429,Residential(individual),1,894536726
0.847828,0.723082,Residential(individual),1,894536726
0.031986,0.524216,Residential(individual),1,894536726
0.186627,0.074276,Residential(individual),1,894536726
0.42506,0.431103,Residential(individual),1,894536726
0.224156,0.114132,Residential(individual),1,894536726
0.490966,0.55636,Residential(individual),1,894536726
0.566175,0.25894,Residential(individual),1,894536726
0.5544,0.259118,Residential(individual),1,894536726
0.574183,0.672678,Residential(individual),1,894536726
0.412679,0.58833,Residential(individual),1,894536726
0.515263,0.703963,Residential(individual),1,894536726
0.274983,0.163327,Residential(individual),1,894536726
0.510303,0.492095,Residential(individual),1,894536726
0.041832,0.017593,Residential(individual),1,894536726
0.925814,0.422732,Residential(individual),1,894536726
0.202698,0.147831,Residential(individual),1,894536726
0.515285,0.200704,Residential(individual),1,894536726
0.143307,0.208084,Residential(individual),1,894536726
0.182898,0.79811,Residential(individual),1,894536726
0.801668,0.795382,Residential(individual),1,894536726
0.005687,0.01639,Residential(individual),1,894536726
0.875317,0.205737,Residential(individual),1,894536726
0.734656,0.817718,Residential(individual),1,894536726
0.131891,0.213519,Residential(individual),1,894536726
0.523144,0.307937,Residential(individual),1,894536726
0.838223,0.303884,Residential(individual),1,894536726
0.270388,0.661255,Residential(individual),1,894536726
0.178088,0.75763,Residential(individual),1,894536726
0.415839,0.732688,Residential(individual),1,894536726
0.906771,0.789277,Residential(individual),1,894536726
0.430724,0.660891,Residential(individual),1,894536726
0.875907,0.810626,Residential(individual),1,894536726
0.860351,0.22417,Residential(individual),1,894536726
0.447316,0.139155,Residential(individual),1,894536726
0.216113,0.729222,Residential(individual),1,894536726
0.646608,0.796479,Residential(individual),1,894536726
0.992001,0.615643,Residential(individual),1,894536726
0.014819,0.026089,Residential(individual),1,894536726
0.545799,0.500887,Residential(individual),1,894536726
0.425696,0.540323,Residential(individual),1,894536726
0.137066,0.719266,Residential(individual),1,894536726
0.439358,0.33262,Residential(individual),1,894536726
0.048892,0.963046,Residential(individual),1,894536726
0.286942,0.943365,Residential(individual),1,894536726
0.662483,0.158117,Residential(individual),1,894536726
0.215034,0.012767,Residential(individual),1,894536726
0.487778,0.348906,Residential(individual),1,894536726
0.248804,0.999296,Residential(individual),1,894536726
0.17236,0.687005,Residential(individual),1,894536726
0.763813,0.412985,Residential(individual),1,894536726
0.894578,0.665615,Residential(individual),1,894536726
0.941537,0.052681,Residential(individual),1,894536726
0.987734,0.041111,Residential(individual),1,894536726
0.941745,0.647304,Residential(individual),1,894536726
0.941231,0.592326,Residential(individual),1,894536726
0.470639,0.456515,Residential(individual),1,894536726
0.446213,0.688302,Residential(individual),1,894536726
0.198812,0.035545,Residential(individual),1,894536726
0.817315,0.639625,Residential(individual),1,894536726
0.08021,0.850455,Residential(individual),1,894536726
0.322592,0.436112,Residential(individual),1,894536726
0.205193,0.136163,Residential(individual),1,894536726
0.653206,0.156608,Residential(individual),1,894536726
0.745967,0.227404,Residential(individual),1,894536726
0.027251,0.803154,Residential(individual),1,894536726
0.577617,0.729478,Residential(individual),1,894536726
0.540465,0.441877,Residential(individual),1,894536726
0.506153,0.418553,Residential(individual),1,894536726
0.732801,0.294836,Residential(individual),1,894536726
0.308519,0.027672,Residential(individual),1,894536726
0.544106,0.061194,Residential(individual),1,894536726
0.759431,0.528083,Residential(individual),1,894536726
0.631675,0.562769,Residential(individual),1,894536726
0.508544,0.328766,Residential(individual),1,894536726
0.113812,0.650172,Residential(individual),1,894536726
0.83083,0.979608,Residential(individual),1,894536726
0.835141,0.578238,Residential(individual),1,894536726
0.490087,0.360463,Residential(individual),1,894536726
0.767976,0.644313,Residential(individual),1,894536726
0.259726,0.490867,Residential(individual),1,894536726
0.61897,0.988999,Residential(individual),1,894536726
0.962279,0.746915,Residential(individual),1,894536726
0.460784,0.582019,Residential(individual),1,894536726
0.32136,0.920272,Residential(individual),1,894536726
0.961599,0.556276,Residential(individual),1,894536726
0.501953,0.850004,Residential(individual),1,894536726
0.528833,0.626184,Residential(individual),1,894536726
0.173337,0.895697,Residential(individual),1,894536726
0.792669,0.475321,Residential(individual),1,894536726
0.505219,0.559501,Residential(individual),1,894536726
0.74851,0.200398,Residential(individual),1,894536726
0.696302,0.736527,Residential(individual),1,894536726
0.074245,0.244301,Residential(individual),1,894536726
0.043383,0.688851,Residential(individual),1,894536726
0.899288,0.977264,Residential(individual),1,894536726
0.238191,0.096887,Residential(individual),1,894536726
0.060245,0.982757,Residential(individual),1,894536726
0.628281,0.591354,Residential(individual),1,894536726
0.819264,0.542627,Residential(individual),1,894536726
0.679467,0.30153,Residential(individual),1,894536726
0.133082,0.904479,Residential(individual),1,894536726
0.591135,0.615882,Residential(individual),1,894536726
0.459416,0.238377,Residential(individual),1,894536726
0.366916,0.792612,Residential(individual),1,894536726
0.12697,0.213311,Residential(individual),1,894536726
0.047975,0.028485,Residential(individual),1,894536726
0.695397,0.199575,Residential(individual),1,894536726
0.371735,0.555888,Residential(individual),1,894536726
0.212388,0.897481,Residential(individual),1,894536726
0.200729,0.112754,Residential(individual),1,894536726
0.22829,0.815896,Residential(individual),1,894536726
0.690042,0.902273,Residential(individual),1,894536726
0.223625,0.691222,Residential(individual),1,894536726
0.167427,0.904435,Residential(individual),1,894536726
0.591024,0.289354,Residential(individual),1,894536726
0.505004,0.358288,Residential(individual),1,894536726
0.38265,0.081854,Residential(individual),1,894536726
0.582333,0.950948,Residential(individual),1,894536726
0.588244,0.415509,Residential(individual),1,894536726
0.277122,0.879321,Residential(individual),1,894536726
0.175224,0.884133,Residential(individual),1,894536726
0.730147,0.924634,Residential(individual),1,894536726
0.483085,0.222312,Residential(individual),1,894536726
0.171911,0.106015,Residential(individual),1,894536726
0.903564,0.273467,Residential(individual),1,894536726
0.494788,0.1189,Residential(individual),1,894536726
0.374047,0.455794,Residential(individual),1,894536726
0.96345,0.405819,Residential(individual),1,894536726
0.014483,0.151951,Residential(individual),1,894536726
0.986512,0.042441,Residential(individual),1,894536726
0.538476,0.935006,Residential(individual),1,894536726
0.404023,0.716441,Residential(individual),1,894536726
0.445736,0.247753,Residential(individual),1,894536726
0.11484,0.807214,Residential(individual),1,894536726
0.142564,0.015601,Residential(individual),1,894536726
0.130393,0.697069,Residential(individual),1,894536726
0.725139,0.149256,Residential(individual),1,894536726
0.135575,0.667256,Residential(individual),1,894536726
0.681271,0.056146,Residential(individual),1,894536726
0.716029,0.286622,Residential(individual),1,894536726
0.40105,0.108794,Residential(individual),1,894536726
0.085097,0.196128,Residential(individual),1,894536726
0.581325,0.550787,Residential(individual),1,894536726
0.922174,0.099976,Residential(individual),1,894536726
0.225092,0.505477,Residential(individual),1,894536726
0.413727,0.025988,Residential(individual),1,894536726
0.339652,0.730993,Residential(individual),1,894536726
0.237804,0.496525,Residential(individual),1,894536726
0.986591,0.476678,Residential(individual),1,894536726
0.435685,0.924203,Residential(individual),1,894536726
0.578842,0.063827,Residential(individual),1,894536726
0.624484,0.511363,Residential(individual),1,894536726
0.953688,0.901386,Residential(individual),1,894536726
0.182537,0.205774,Residential(individual),1,894536726
0.715953,0.126965,Residential(individual),1,894536726
0.474674,0.620201,Residential(individual),1,894536726
0.650444,0.972449,Residential(individual),1,894536726
0.276308,0.32395,Residential(individual),1,894536726
0.874652,0.263221,Residential(individual),1,894536726
0.91681,0.905426,Residential(individual),1,894536726
0.132946,0.743763,Residential(individual),1,894536726
0.052413,0.701812,Residential(individual),1,894536726
0.640615,0.707268,Residential(individual),1,894536726
0.510253,0.631526,Residential(individual),1,894536726
0.848995,0.830769,Residential(individual),1,894536726
0.150145,0.983644,Residential(individual),1,894536726
0.236069,0.413046,Residential(individual),1,894536726
0.175099,0.921814,Residential(individual),1,894536726
0.721778,0.78347,Residential(individual),1,894536726
0.379195,0.760001,Residential(individual),1,894536726
0.677186,0.740618,Residential(individual),1,894536726
0.016584,0.601711,Residential(individual),1,894536726
0.70605,0.493325,Residential(individual),1,894536726
0.182055,0.277499,Residential(individual),1,894536726
0.786058,0.979876,Residential(individual),1,894536726
0.536117,0.290174,Residential(individual),1,894536726
0.927159,0.08768,Residential(individual),1,894536726
0.096806,0.080485,Residential(individual),1,894536726
0.897629,0.876915,Residential(individual),1,894536726
0.484027,0.121931,Residential(individual),1,894536726
0.638903,0.700853,Residential(individual),1,894536726
0.520158,0.209775,Residential(individual),1,894536726
0.069183,0.025002,Residential(individual),1,894536726
0.773129,0.27229,Residential(individual),1,894536726
0.011657,0.577357,Residential(individual),1,894536726
0.232627,0.988333,Residential(individual),1,894536726
0.313641,0.619626,Residential(individual),1,894536726
0.570975,0.938533,Residential(individual),1,894536726
0.099247,0.337299,Residential(individual),1,894536726
0.692751,0.218076,Residential(individual),1,894536726
0.050691,0.598822,Residential(individual),1,894536726
0.431428,0.265803,Residential(individual),1,894536726
0.518868,0.766376,Residential(individual),1,894536726
0.501009,0.706851,Residential(individual),1,894536726
0.867385,0.270389,Residential(individual),1,894536726
0.664837,0.125191,Residential(individual),1,894536726
0.277007,0.912394,Residential(individual),1,894536726
0.309774,0.860242,Residential(individual),1,894536726
0.187315,0.040868,Residential(individual),1,894536726
0.326692,0.053178,Residential(individual),1,894536726
0.162705,0.657747,Residential(individual),1,894536726
0.407017,0.744704,Residential(individual),1,894536726
0.987949,0.185737,Residential(individual),1,894536726
0.035944,0.951001,Residential(individual),1,894536726
0.653089,0.115601,Residential(individual),1,894536726
0.904759,0.409721,Residential(individual),1,894536726
0.804373,0.497292,Residential(individual),1,894536726
0.200597,0.42354,Residential(individual),1,894536726
0.903879,0.414795,Residential(individual),1,894536726
0.399248,0.100726,Residential(individual),1,894536726
0.979686,0.247524,Residential(individual),1,894536726
0.775669,0.074821,Residential(individual),1,894536726
0.406385,0.693365,Residential(individual),1,894536726
0.745927,0.980699,Residential(individual),1,894536726
0.88714,0.061114,Residential(individual),1,894536726
0.696163,0.719971,Residential(individual),1,894536726
0.89076,0.972308,Residential(individual),1,894536726
0.727442,0.633075,Residential(individual),1,894536726
0.460705,0.500678,Residential(individual),1,894536726
0.380806,0.54214,Residential(individual),1,894536726
0.723918,0.228059,Residential(individual),1,894536726
0.58912,0.643059,Residential(individual),1,894536726
0.437914,0.484833,Residential(individual),1,894536726
0.898418,0.456462,Residential(individual),1,894536726
0.513862,0.336874,Residential(individual),1,894536726
0.791837,0.087858,Residential(individual),1,894536726
0.736275,0.745823,Residential(individual),1,894536726
0.729436,0.856818,Residential(individual),1,894536726
0.56706,0.240009,Residential(individual),1,894536726
0.009681,0.677015,Residential(individual),1,894536726
0.914863,0.115169,Residential(individual),1,894536726
0.740316,0.945753,Residential(individual),1,894536726
0.013852,0.324528,Residential(individual),1,894536726
0.608052,0.625415,Residential(individual),1,894536726
0.874634,0.668056,Residential(individual),1,894536726
0.947632,0.372004,Residential(individual),1,894536726
0.394798,0.64242,Residential(individual),1,894536726
0.862585,0.626529,Residential(individual),1,894536726
0.105724,0.772227,Residential(individual),1,894536726
0.920849,0.145842,Residential(individual),1,894536726
0.700549,0.292448,Residential(individual),1,894536726
0.476211,0.389951,Residential(individual),1,894536726
0.871103,0.916901,Residential(individual),1,894536726
0.606308,0.907226,Residential(individual),1,894536726
0.223928,0.16105,Residential(individual),1,894536726
0.390736,0.038728,Residential(individual),1,894536726
0.261603,0.619071,Residential(individual),1,894536726
0.918397,0.745561,Residential(individual),1,894536726
0.074813,0.832743,Residential(individual),1,894536726
0.802627,0.857665,Residential(individual),1,894536726
0.766452,0.524061,Residential(individual),1,894536726
0.534516,0.230545,Residential(individual),1,894536726
0.48954,0.124477,Residential(individual),1,894536726
0.556378,0.048147,Residential(individual),1,894536726
0.173697,0.099464,Residential(individual),1,894536726
0.702609,0.144571,Residential(individual),1,894536726
0.504126,0.854516,Residential(individual),1,894536726
0.270503,0.510889,Residential(individual),1,894536726
0.628574,0.977487,Residential(individual),1,894536726
0.402958,0.479342,Residential(individual),1,894536726
0.818921,0.042094,Residential(individual),1,894536726
0.712448,0.505192,Residential(individual),1,894536726
0.593934,0.595396,Residential(individual),1,894536726
0.149767,0.087061,Residential(individual),1,894536726
0.929722,0.433572,Residential(individual),1,894536726
0.244681,0.499123,Residential(individual),1,894536726
0.534724,0.545618,Residential(individual),1,894536726
0.890496,0.919109,Residential(individual),1,894536726
0.584138,0.015148,Residential(individual),1,894536726
0.570471,0.437625,Residential(individual),1,894536726
0.842593,0.244227,Residential(individual),1,894536726
0.013631,0.847243,Residential(individual),1,894536726
0.952156,0.870354,Residential(individual),1,894536726
0.078888,0.507256,Residential(individual),1,894536726
0.529305,0.060125,Residential(individual),1,894536726
0.772063,0.937128,Residential(individual),1,894536726
0.917447,0.066423,Residential(individual),1,894536726
0.978848,0.450659,Residential(individual),1,894536726
0.963772,0.200656,Residential(individual),1,894536726
0.355437,0.777728,Residential(individual),1,894536726
0.330868,0.96898,Residential(individual),1,894536726
0.013771,0.098714,Residential(individual),1,894536726
0.806098,0.917807,Residential(individual),1,894536726
0.650926,0.609762,Residential(individual),1,894536726
0.321923,0.470679,Residential(individual),1,894536726
0.292136,0.515993,Residential(individual),1,894536726
0.649449,0.05909,Residential(individual),1,894536726
0.622518,0.312023,Residential(individual),1,894536726
0.10041,0.436634,Residential(individual),1,894536726
0.945691,0.712807,Residential(individual),1,894536726
0.556102,0.240091,Residential(individual),1,894536726
0.851535,0.034695,Residential(individual),1,894536726
0.61019,0.421589,Residential(individual),1,894536726
0.848064,0.040879,Residential(individual),1,894536726
0.737426,0.10873,Residential(individual),1,894536726
0.479216,0.068809,Residential(individual),1,894536726
0.953087,0.3687,Residential(individual),1,894536726
0.201987,0.861187,Residential(individual),1,894536726
0.305502,0.672414,Residential(individual),1,894536726
0.330769,0.613874,Residential(individual),1,894536726
0.163281,0.79378,Residential(individual),1,894536726
0.707876,0.64588,Residential(individual),1,894536726
0.737548,0.032349,Residential(individual),1,894536726
0.647561,0.072694,Residential(individual),1,894536726
0.762135,0.546427,Residential(individual),1,894536726
0.53414,0.403177,Residential(individual),1,894536726
0.829935,0.753998,Residential(individual),1,894536726
0.373976,0.109376,Residential(individual),1,894536726
0.942753,0.495343,Residential(individual),1,894536726
0.781762,0.591223,Residential(individual),1,894536726
0.272724,0.112177,Residential(individual),1,894536726
0.191045,0.792626,Residential(individual),1,894536726
0.996994,0.137447,Residential(individual),1,894536726
0.474609,0.414375,Residential(individual),1,894536726
0.549617,0.145815,Residential(individual),1,894536726
0.275826,0.696002,Residential(individual),1,894536726
0.001187,0.993012,Residential(individual),1,894536726
0.102343,0.963487,Residential(individual),1,894536726
0.115609,0.868343,Residential(individual),1,894536726
0.784559,0.947035,Residential(individual),1,894536726
0.38847,0.684799,Residential(individual),1,894536726
0.241114,0.60805,Residential(individual),1,894536726
0.58328,0.310438,Residential(individual),1,894536726
0.898402,0.344674,Residential(individual),1,894536726
0.545818,0.591696,Residential(individual),1,894536726
0.106007,0.418714,Residential(individual),1,894536726
0.528152,0.224949,Residential(individual),1,894536726
0.793445,0.961175,Residential(individual),1,894536726
0.941061,0.528428,Residential(individual),1,894536726
0.6392,0.871863,Residential(individual),1,894536726
0.576749,0.364992,Residential(individual),1,894536726
0.866144,0.231766,Residential(individual),1,894536726
0.952121,0.51744,Residential(individual),1,894536726
0.622089,0.555549,Residential(individual),1,894536726
0.896413,0.066036,Residential(individual),1,894536726
0.872155,0.894831,Residential(individual),1,894536726
0.639809,0.391628,Residential(individual),1,894536726
0.625164,0.855731,Residential(individual),1,894536726
0.891435,0.023941,Residential(individual),1,894536726
0.709738,0.977331,Residential(individual),1,894536726
0.187075,0.025524,Residential(individual),1,894536726
0.123681,0.127102,Residential(individual),1,894536726
0.809798,0.324384,Residential(individual),1,894536726
0.424504,0.788937,Residential(individual),1,894536726
0.174547,0.202152,Residential(individual),1,894536726
0.97197,0.587947,Residential(individual),1,894536726
0.799507,0.402922,Residential(individual),1,894536726
0.519011,0.886305,Residential(individual),1,894536726
0.302264,0.451779,Residential(individual),1,894536726
0.915474,0.000214,Residential(individual),1,894536726
0.644404,0.639133,Residential(individual),1,894536726
0.9106,0.158315,Residential(individual),1,894536726
0.575763,0.06698,Residential(individual),1,894536726
0.520804,0.073294,Residential(individual),1,894536726
0.569509,0.630545,Residential(individual),1,894536726
0.532252,0.038867,Residential(individual),1,894536726
0.569426,0.448092,Residential(individual),1,894536726
0.990083,0.158107,Residential(individual),1,894536726
0.246727,0.646858,Residential(individual),1,894536726
0.964308,0.303105,Residential(individual),1,894536726
0.168205,0.158405,Residential(individual),1,894536726
0.66005,0.807067,Residential(individual),1,894536726
0.906339,0.145156,Residential(individual),1,894536726
0.912046,0.570941,Residential(individual),1,894536726
0.61891,0.97814,Residential(individual),1,894536726
0.598623,0.425036,Residential(individual),1,894536726
0.267683,0.900647,Residential(individual),1,894536726
0.702955,0.042151,Residential(individual),1,894536726
0.565061,0.047728,Residential(individual),1,894536726
0.044982,0.060038,Residential(individual),1,894536726
0.026675,0.877857,Residential(individual),1,894536726
0.918966,0.729709,Residential(individual),1,894536726
0.822322,0.386551,Residential(individual),1,894536726
0.381334,0.873026,Residential(individual),1,894536726
0.660118,0.791541,Residential(individual),1,894536726
0.508096,0.869625,Residential(individual),1,894536726
0.729851,0.570353,Residential(individual),1,894536726
0.26165,0.60207,Residential(individual),1,894536726
0.564513,0.869262,Residential(individual),1,894536726
0.474848,0.636169,Residential(individual),1,894536726
0.486919,0.312509,Residential(individual),1,894536726
0.007962,0.058101,Residential(individual),1,894536726
0.944861,0.498773,Residential(individual),1,894536726
0.093113,0.07345,Residential(individual),1,894536726
0.259761,0.478537,Residential(individual),1,894536726
0.32897,0.601953,Residential(individual),1,894536726
0.63084,0.082558,Residential(individual),1,894536726
0.509008,0.474466,Residential(individual),1,894536726
0.407068,0.080045,Residential(individual),1,894536726
0.267983,0.238,Residential(individual),1,894536726
0.556393,0.026964,Residential(individual),1,894536726
0.563691,0.479895,Residential(individual),1,894536726
0.614964,0.215788,Residential(individual),1,894536726
0.05475,0.815741,Residential(individual),1,894536726
0.322467,0.46044,Residential(individual),1,894536726
0.029352,0.020003,Residential(individual),1,894536726
0.175409,0.6125,Residential(individual),1,894536726
0.449145,0.516517,Residential(individual),1,894536726
0.143535,0.252375,Residential(individual),1,894536726
0.07083,0.255226,Residential(individual),1,894536726
0.83689,0.607017,Residential(individual),1,894536726
0.137779,0.95455,Residential(individual),1,894536726
0.292961,0.035969,Residential(individual),1,894536726
0.566929,0.611829,Residential(individual),1,894536726
0.356318,0.251495,Residential(individual),1,894536726
0.227569,0.692088,Residential(individual),1,894536726
0.362494,0.913259,Residential(individual),1,894536726
0.380672,0.451812,Residential(individual),1,894536726
0.477648,0.319737,Residential(individual),1,894536726
0.296282,0.914946,Residential(individual),1,894536726
0.440755,0.249531,Residential(individual),1,894536726
0.151745,0.398856,Residential(individual),1,894536726
0.238581,0.771314,Residential(individual),1,894536726
0.834276,0.297928,Residential(individual),1,894536726
0.604827,0.449256,Residential(individual),1,894536726
0.668625,0.239196,Residential(individual),1,894536726
0.420482,0.019764,Residential(individual),1,894536726
0.632005,0.876739,Residential(individual),1,894536726
0.265871,0.55922,Residential(individual),1,894536726
0.920456,0.916205,Residential(individual),1,894536726
0.840339,0.789821,Residential(individual),1,894536726
0.431264,0.513391,Residential(individual),1,894536726
0.446221,0.277898,Residential(individual),1,894536726
0.266417,0.421808,Residential(individual),1,894536726
0.765595,0.618983,Residential(individual),1,894536726
0.602485,0.783472,Residential(individual),1,894536726
0.167526,0.423652,Residential(individual),1,894536726
0.720837,0.339861,Residential(individual),1,894536726
0.098341,0.338192,Residential(individual),1,894536726
0.071488,0.636882,Residential(individual),1,894536726
0.291236,0.542539,Residential(individual),1,894536726
0.719389,0.219805,Residential(individual),1,894536726
0.086497,0.640835,Residential(individual),1,894536726
0.836302,0.740889,Residential(individual),1,894536726
0.471258,0.771273,Residential(individual),1,894536726
0.634967,0.627844,Residential(individual),1,894536726
0.469703,0.046107,Residential(individual),1,894536726
0.02033,0.509888,Residential(individual),1,894536726
0.694998,0.60175,Residential(individual),1,894536726
0.391449,0.802504,Residential(individual),1,894536726
0.387512,0.743623,Residential(individual),1,894536726
0.119325,0.876243,Residential(individual),1,894536726
0.089567,0.896325,Residential(individual),1,894536726
0.9683,0.213107,Residential(individual),1,894536726
0.076658,0.202711,Residential(individual),1,894536726
0.406666,0.621301,Residential(individual),1,894536726
0.108761,0.91204,Residential(individual),1,894536726
0.242279,0.544172,Residential(individual),1,894536726
0.092796,0.770618,Residential(individual),1,894536726
0.845534,0.598867,Residential(individual),1,894536726
0.477009,0.672825,Residential(individual),1,894536726
0.271723,0.601275,Residential(individual),1,894536726
0.342517,0.65479,Residential(individual),1,894536726
0.059038,0.125352,Residential(individual),1,894536726
0.433135,0.959622,Residential(individual),1,894536726
0.186072,0.730767,Residential(individual),1,894536726
0.577738,0.101775,Residential(individual),1,894536726
0.856058,0.14266,Residential(individual),1,894536726
0.021835,0.37942,Residential(individual),1,894536726
0.89514,0.249882,Residential(individual),1,894536726
0.456376,0.044654,Residential(individual),1,894536726
0.061964,0.151387,Residential(individual),1,894536726
0.954523,0.919514,Residential(individual),1,894536726
0.880676,0.500357,Residential(individual),1,894536726
0.505355,0.322713,Residential(individual),1,894536726
0.996606,0.655289,Residential(individual),1,894536726
0.731825,0.752493,Residential(individual),1,894536726
0.987082,0.749554,Residential(individual),1,894536726
0.012812,0.782612,Residential(individual),1,894536726
0.720844,0.360375,Residential(individual),1,894536726
0.07116,0.743684,Residential(individual),1,894536726
0.847863,0.042501,Residential(individual),1,894536726
0.871729,0.936836,Residential(individual),1,894536726
0.456728,0.595735,Residential(individual),1,894536726
0.635011,0.380936,Residential(individual),1,894536726
0.841785,0.099649,Residential(individual),1,894536726
0.165288,0.579176,Residential(individual),1,894536726
0.33089,0.798038,Residential(individual),1,894536726
0.678249,0.341442,Residential(individual),1,894536726
0.425232,0.822431,Residential(individual),1,894536726
0.818401,0.138692,Residential(individual),1,894536726
0.288705,0.903249,Residential(individual),1,894536726
0.264269,0.382471,Residential(individual),1,894536726
0.279635,0.213996,Residential(individual),1,894536726
0.534789,0.041862,Residential(individual),1,894536726
0.349359,0.877117,Residential(individual),1,894536726
0.522609,0.05711,Residential(individual),1,894536726
0.548753,0.259461,Residential(individual),1,894536726
0.122122,0.196281,Residential(individual),1,894536726
0.642102,0.774502,Residential(individual),1,894536726
0.622103,0.11672,Residential(individual),1,894536726
0.97114,0.871739,Residential(individual),1,894536726
0.70325,0.334329,Residential(individual),1,894536726
0.794235,0.166646,Residential(individual),1,894536726
0.379569,0.582743,Residential(individual),1,894536726
0.174352,0.866371,Residential(individual),1,894536726
0.863082,0.956691,Residential(individual),1,894536726
0.469314,0.860278,Residential(individual),1,894536726
0.737738,0.69229,Residential(individual),1,894536726
0.326117,0.110109,Residential(individual),1,894536726
0.477886,0.864989,Residential(individual),1,894536726
0.856441,0.14698,Residential(individual),1,894536726
0.760493,0.3763,Residential(individual),1,894536726
0.355412,0.803496,Residential(individual),1,894536726
0.377034,0.463931,Residential(individual),1,894536726
0.552904,0.225195,Residential(individual),1,894536726
0.834224,0.777859,Residential(individual),1,894536726
0.830828,0.688037,Residential(individual),1,894536726
0.022876,0.843487,Residential(individual),1,894536726
0.454503,0.428347,Residential(individual),1,894536726
0.90146,0.68743,Residential(individual),1,894536726
0.256443,0.13756,Residential(individual),1,894536726
0.714392,0.702455,Residential(individual),1,894536726
0.859447,0.981876,Residential(individual),1,894536726
0.711038,0.5167,Residential(individual),1,894536726
0.023715,0.584553,Residential(individual),1,894536726
0.395991,0.242066,Residential(individual),1,894536726
0.087937,0.297577,Residential(individual),1,894536726
0.146114,0.631638,Residential(individual),1,894536726
0.251099,0.62293,Residential(individual),1,894536726
0.99444,0.261664,Residential(individual),1,894536726
0.091595,0.197912,Residential(individual),1,894536726
0.725759,0.359146,Residential(individual),1,894536726
0.507968,0.23962,Residential(individual),1,894536726
0.363449,0.99191,Residential(individual),1,894536726
0.473755,0.039098,Residential(individual),1,894536726
0.052649,0.794267,Residential(individual),1,894536726
0.410368,0.947376,Residential(individual),1,894536726
0.267707,0.833156,Residential(individual),1,894536726
0.363726,0.724052,Residential(individual),1,894536726
0.645303,0.926131,Residential(individual),1,894536726
0.619534,0.679759,Residential(individual),1,894536726
0.069376,0.538057,Residential(individual),1,894536726
0.153233,0.465152,Residential(individual),1,894536726
0.95074,0.945095,Residential(individual),1,894536726
0.464417,0.503329,Residential(individual),1,894536726
0.654433,0.308449,Residential(individual),1,894536726
0.018917,0.660491,Residential(individual),1,894536726
0.064543,0.348101,Residential(individual),1,894536726
0.329371,0.981271,Residential(individual),1,894536726
0.089323,0.173122,Residential(individual),1,894536726
0.712125,0.485705,Residential(individual),1,894536726
0.52197,0.096209,Residential(individual),1,894536726
0.761503,0.829757,Residential(individual),1,894536726
0.512661,0.911056,Residential(individual),1,894536726
